sector,contract_type,barra,months_observed,avg_industrial_exposure_score,p90_industrial_exposure_score,max_industrial_exposure_score,priority_months,watchlist_months,low_info_months,spot_share,monthly_mwh,dominant_driver,watchlist_share,profile_priority_score,signal_stability_label_es
general_manufacturing,full_spot_exposure,ASIA 220,36,24.31,30.68,49.81,0,0,0,1.0,10000,Ventanas críticas,0.0,26.08,Variable
general_manufacturing,full_spot_exposure,YANANGO 220,36,24.14,31.64,40.42,0,0,0,1.0,10000,Ventanas críticas,0.0,24.83,Variable
general_manufacturing,full_spot_exposure,MATUCANA 220,36,24.08,32.29,38.75,0,0,0,1.0,10000,Ventanas críticas,0.0,24.72,Variable
general_manufacturing,full_spot_exposure,MOYOPAMPA 60,36,23.91,32.23,40.15,0,0,0,1.0,10000,Ventanas críticas,0.0,24.84,Variable
general_manufacturing,full_spot_exposure,CARHUAMAYO 138,36,23.63,31.91,38.58,0,0,0,1.0,10000,Ventanas críticas,0.0,24.4,Variable
general_manufacturing,full_spot_exposure,SANTA ISABEL 220,36,22.53,31.06,34.96,0,0,0,1.0,10000,Ventanas críticas,0.0,23.15,Variable
general_manufacturing,full_spot_exposure,OROYA NUEVA 50,36,22.4,29.78,33.22,0,0,0,1.0,10000,Ventanas críticas,0.0,22.51,Variable
general_manufacturing,full_spot_exposure,CHILCA UNO 220,36,22.0,28.53,39.19,0,0,0,1.0,10000,Ventanas críticas,0.0,22.91,Variable
general_manufacturing,full_spot_exposure,CONDORCOCHA 44,36,21.77,29.16,34.2,0,0,0,1.0,10000,Ventanas críticas,0.0,22.22,Variable
general_manufacturing,full_spot_exposure,CHIMAY 220,36,21.74,27.85,36.4,0,0,0,1.0,10000,Ventanas críticas,0.0,22.21,Variable
general_manufacturing,full_spot_exposure,CHAGLLA 220,36,21.67,31.84,34.08,0,0,0,1.0,10000,Ventanas críticas,0.0,22.82,Variable
general_manufacturing,full_spot_exposure,CS COENERGY 22.9,1,21.52,21.52,21.52,0,0,0,1.0,10000,Volatilidad,0.0,18.29,Variable
general_manufacturing,full_spot_exposure,CONDORCOCHA 138,36,21.43,28.73,34.09,0,0,0,1.0,10000,Ventanas críticas,0.0,21.94,Variable
general_manufacturing,full_spot_exposure,LAS FLORES 220,36,21.24,27.38,38.8,0,0,0,1.0,10000,Ventanas críticas,0.0,22.22,Variable
general_manufacturing,full_spot_exposure,HUAYUCACHI 220,36,21.12,25.47,30.2,0,0,0,1.0,10000,Ventanas críticas,0.0,20.4,Variable
general_manufacturing,full_spot_exposure,CARIPA 138,36,21.11,28.31,33.4,0,0,0,1.0,10000,Ventanas críticas,0.0,21.59,Variable
general_manufacturing,full_spot_exposure,CHILCA DOS 13.8,36,21.1,27.82,38.15,0,0,0,1.0,10000,Ventanas críticas,0.0,22.17,Variable
general_manufacturing,full_spot_exposure,HUANCAVELICA 220,36,20.99,26.57,30.71,0,0,0,1.0,10000,Ventanas críticas,0.0,20.7,Variable
general_manufacturing,full_spot_exposure,CH OROYA 50,36,20.82,26.99,32.19,0,0,0,1.0,10000,Ventanas críticas,0.0,20.94,Variable
general_manufacturing,full_spot_exposure,CALLAHUANCA 60,36,20.63,26.94,34.87,0,0,0,1.0,10000,Ventanas críticas,0.0,21.25,Variable
general_manufacturing,full_spot_exposure,CHILCA REP 220,36,20.33,26.37,37.88,0,0,0,1.0,10000,Ventanas críticas,0.0,21.43,Variable
general_manufacturing,full_spot_exposure,YAUPI 138,36,20.18,27.8,34.55,0,0,0,1.0,10000,Ventanas críticas,0.0,21.21,Variable
general_manufacturing,full_spot_exposure,CERRO DEL AGUILA 220,36,20.14,25.31,33.19,0,0,0,1.0,10000,Ventanas críticas,0.0,20.37,Variable
general_manufacturing,full_spot_exposure,LA VIRGEN 138,36,19.44,26.72,32.14,0,0,0,1.0,10000,Ventanas críticas,0.0,20.25,Variable
general_manufacturing,full_spot_exposure,YAUPI13.8,36,19.38,26.57,33.88,0,0,0,1.0,10000,Ventanas críticas,0.0,20.45,Variable
general_manufacturing,full_spot_exposure,YARUCAYA 13.8,36,18.69,23.87,35.58,0,0,0,1.0,10000,Ventanas críticas,0.0,19.71,Variable
general_manufacturing,full_spot_exposure,CAMPO ARMIÑO 220,36,17.98,21.99,24.15,0,0,0,1.0,10000,Ventanas críticas,0.0,17.21,Variable
general_manufacturing,full_spot_exposure,MALPASO 50,36,17.94,23.08,28.3,0,0,0,1.0,10000,Ventanas críticas,0.0,18.09,Variable
general_manufacturing,full_spot_exposure,RESTITUCIÓN 220,36,17.49,21.47,23.48,0,0,0,1.0,10000,Ventanas críticas,0.0,16.76,Variable
general_manufacturing,full_spot_exposure,PLATANAL 220,36,16.27,20.52,22.61,0,0,0,1.0,10000,Ventanas críticas,0.0,15.84,Variable
general_manufacturing,full_spot_exposure,CORACORA 60,4,14.94,23.33,27.73,0,0,4,1.0,10000,Prima de estrés,0.0,16.71,Variable
general_manufacturing,full_spot_exposure,NAZCA 22.9,4,14.52,22.87,27.35,0,0,4,1.0,10000,Prima de estrés,0.0,16.36,Variable
general_manufacturing,full_spot_exposure,LLIPATA 60,4,13.98,22.42,27.22,0,0,4,1.0,10000,Prima de estrés,0.0,15.98,Variable
general_manufacturing,full_spot_exposure,ALTO LA LUNA 10,14,11.98,17.91,20.6,0,0,11,1.0,10000,Prima de estrés,0.0,12.96,Variable
general_manufacturing,full_spot_exposure,ALTO LA LUNA 60,14,11.68,17.37,20.1,0,0,11,1.0,10000,Prima de estrés,0.0,12.62,Variable
general_manufacturing,full_spot_exposure,PISCO 10,14,11.47,17.01,19.56,0,0,11,1.0,10000,Prima de estrés,0.0,12.35,Variable
general_manufacturing,full_spot_exposure,VILLACURI 22.9,14,11.39,17.21,20.36,0,0,11,1.0,10000,Prima de estrés,0.0,12.48,Variable
general_manufacturing,full_spot_exposure,PARACAS 22,14,11.3,16.84,23.37,0,0,11,1.0,10000,Prima de estrés,0.0,12.8,Variable
general_manufacturing,full_spot_exposure,PARACAS 10,14,11.22,16.39,23.54,0,0,11,1.0,10000,Prima de estrés,0.0,12.68,Variable
general_manufacturing,full_spot_exposure,TAMBO DE MORA 10,5,10.71,15.66,20.26,0,0,4,1.0,10000,Prima de estrés,0.0,11.77,Variable
general_manufacturing,full_spot_exposure,VILLACURI 60,14,10.6,15.75,19.26,0,0,11,1.0,10000,Prima de estrés,0.0,11.6,Variable
general_manufacturing,full_spot_exposure,PEDREGAL 10,5,10.22,15.32,19.7,0,0,4,1.0,10000,Prima de estrés,0.0,11.39,Variable
general_manufacturing,full_spot_exposure,PUEBLO NUEVO 10,5,9.76,13.76,16.12,0,0,4,1.0,10000,Prima de estrés,0.0,10.25,Variable
general_manufacturing,full_spot_exposure,INDEPENDENCIA 10,14,9.68,14.04,20.76,0,0,11,1.0,10000,Prima de estrés,0.0,10.98,Variable
general_manufacturing,full_spot_exposure,CHALA 60,1,8.41,8.41,8.41,0,0,1,1.0,10000,Prima de estrés,0.0,7.15,Variable
general_manufacturing,full_spot_exposure,BELLA UNION 60,1,7.97,7.97,7.97,0,0,1,1.0,10000,Prima de estrés,0.0,6.77,Variable
general_manufacturing,full_spot_exposure,JAHUAY 60,1,7.45,7.45,7.45,0,0,1,1.0,10000,Prima de estrés,0.0,6.33,Variable
general_manufacturing,full_spot_exposure,FUNSUR 60,1,7.34,7.34,7.34,0,0,1,1.0,10000,Prima de estrés,0.0,6.24,Variable
general_manufacturing,full_spot_exposure,MINA 60,1,6.77,6.77,6.77,0,0,1,1.0,10000,Prima de estrés,0.0,5.76,Variable
general_manufacturing,full_spot_exposure,HUARANGO 60,1,6.26,6.26,6.26,0,0,1,1.0,10000,Prima de estrés,0.0,5.32,Variable
general_manufacturing,full_spot_exposure,LOMAS 60,1,6.26,6.26,6.26,0,0,1,1.0,10000,Prima de estrés,0.0,5.32,Variable
general_manufacturing,hedged_10pct_spot,PLANTAETANOL 60,36,53.8,62.9,67.0,0,2,0,0.1,10000,Nivel de precio,0.056,50.82,Estable
general_manufacturing,hedged_10pct_spot,HUAYLLACHO 15,36,53.47,63.4,66.47,0,2,0,0.1,10000,Nivel de precio,0.056,50.72,Estable
general_manufacturing,hedged_10pct_spot,ZORRITOS 220,36,53.38,63.23,66.93,0,1,0,0.1,10000,Nivel de precio,0.028,50.28,Estable
general_manufacturing,hedged_10pct_spot,SAN IGNACIO 15,36,53.26,63.12,66.16,0,2,0,0.1,10000,Nivel de precio,0.056,50.51,Estable
general_manufacturing,hedged_10pct_spot,SAN ANTONIO 15,36,53.25,63.12,66.16,0,2,0,0.1,10000,Nivel de precio,0.056,50.5,Estable
general_manufacturing,hedged_10pct_spot,NCTUMBES60,36,53.2,63.39,66.37,0,1,0,0.1,10000,Nivel de precio,0.028,50.16,Estable
general_manufacturing,hedged_10pct_spot,GE1 33,36,52.35,62.06,66.53,0,1,0,0.1,10000,Nivel de precio,0.028,49.47,Estable
general_manufacturing,hedged_10pct_spot,MISAPUQUIO 33,36,52.23,62.38,65.62,0,1,0,0.1,10000,Nivel de precio,0.028,49.36,Estable
general_manufacturing,hedged_10pct_spot,TINTAYA EXISTENTE 138,36,52.02,62.05,65.41,0,1,0,0.1,10000,Nivel de precio,0.028,49.15,Estable
general_manufacturing,hedged_10pct_spot,TALARA 220,36,51.91,61.33,66.31,0,1,0,0.1,10000,Nivel de precio,0.028,49.06,Estable
general_manufacturing,hedged_10pct_spot,PIURA OESTE 220,36,51.9,61.72,66.05,0,1,0,0.1,10000,Nivel de precio,0.028,49.11,Estable
general_manufacturing,hedged_10pct_spot,TINTAYA NUEVA 220,36,51.7,61.79,65.03,0,1,0,0.1,10000,Nivel de precio,0.028,48.88,Estable
general_manufacturing,hedged_10pct_spot,TALARA13.2,36,51.67,61.54,66.53,0,1,0,0.1,10000,Nivel de precio,0.028,49.03,Estable
general_manufacturing,hedged_10pct_spot,GALLITO CIEGO 60,36,51.32,60.62,63.09,0,0,0,0.1,10000,Nivel de precio,0.0,47.71,Estable
general_manufacturing,hedged_10pct_spot,BELAUNDE 138,36,51.18,60.37,63.72,0,0,0,0.1,10000,Nivel de precio,0.0,47.68,Estable
general_manufacturing,hedged_10pct_spot,VALLE DEL CHIRA 220,14,49.61,59.48,64.69,0,0,0,0.1,10000,Nivel de precio,0.0,46.9,Estable
general_manufacturing,hedged_10pct_spot,PARIAC 66,36,48.51,58.01,62.54,0,0,0,0.1,10000,Nivel de precio,0.0,45.71,Estable
general_manufacturing,hedged_10pct_spot,JULIACA10,36,47.17,57.12,60.47,0,0,0,0.1,10000,Nivel de precio,0.0,44.58,Estable
general_manufacturing,hedged_10pct_spot,JAEN 138,24,46.29,57.07,60.28,0,0,0,0.1,10000,Nivel de precio,0.0,44.14,Estable
general_manufacturing,hedged_10pct_spot,TOCACHE 138,36,43.76,53.08,58.03,0,0,0,0.1,10000,Nivel de precio,0.0,41.67,Estable
general_manufacturing,hedged_10pct_spot,JULIACA 138,36,42.63,52.81,55.92,0,0,0,0.1,10000,Nivel de precio,0.0,40.77,Estable
general_manufacturing,hedged_10pct_spot,GUADALUPE 60,36,42.23,50.74,52.91,0,0,0,0.1,10000,Nivel de precio,0.0,39.62,Estable
general_manufacturing,hedged_10pct_spot,PLANTA CASA GRANDE 13.8,1,42.13,42.13,42.13,0,0,0,0.1,10000,Nivel de precio,0.0,35.81,Sensible
general_manufacturing,hedged_10pct_spot,CALLALLI 138,36,42.1,52.31,56.01,0,0,0,0.1,10000,Nivel de precio,0.0,40.42,Estable
general_manufacturing,hedged_10pct_spot,LA BREA 220,21,41.71,52.53,58.5,0,0,0,0.1,10000,Nivel de precio,0.0,40.68,Estable
general_manufacturing,hedged_10pct_spot,ILO1 138,36,40.6,49.51,53.25,0,0,0,0.1,10000,Nivel de precio,0.0,38.63,Estable
general_manufacturing,hedged_10pct_spot,AYAVIRI 138,36,40.34,51.16,54.28,0,0,0,0.1,10000,Nivel de precio,0.0,39.08,Estable
general_manufacturing,hedged_10pct_spot,TOQUEPALA 138,36,40.34,49.24,53.15,0,0,0,0.1,10000,Nivel de precio,0.0,38.44,Estable
general_manufacturing,hedged_10pct_spot,PUNO 138,36,40.28,50.44,53.71,0,0,0,0.1,10000,Nivel de precio,0.0,38.79,Estable
general_manufacturing,hedged_10pct_spot,ILO ELP 138,36,40.06,49.01,52.76,0,0,0,0.1,10000,Nivel de precio,0.0,38.19,Estable
general_manufacturing,hedged_10pct_spot,CHICLAYO 220,36,40.04,49.38,50.96,0,0,0,0.1,10000,Nivel de precio,0.0,38.01,Estable
general_manufacturing,hedged_10pct_spot,PUNO 220,36,39.86,50.21,53.28,0,0,0,0.1,10000,Nivel de precio,0.0,38.48,Estable
general_manufacturing,hedged_10pct_spot,ARICOTA2 138,36,39.65,48.54,52.43,0,0,0,0.1,10000,Nivel de precio,0.0,37.84,Estable
general_manufacturing,hedged_10pct_spot,PUERTO MALDONADO 10,36,39.63,52.22,56.41,0,0,0,0.1,10000,Nivel de precio,0.0,39.35,Estable
general_manufacturing,hedged_10pct_spot,CT ETEN 220,36,39.63,49.0,50.84,0,0,0,0.1,10000,Nivel de precio,0.0,37.71,Estable
general_manufacturing,hedged_10pct_spot,RECKA 220,36,39.61,48.98,50.56,0,0,0,0.1,10000,Nivel de precio,0.0,37.65,Estable
general_manufacturing,hedged_10pct_spot,ETEN 18,36,39.56,48.82,50.66,0,0,0,0.1,10000,Nivel de precio,0.0,37.61,Estable
general_manufacturing,hedged_10pct_spot,RECKA 18,36,39.54,48.98,50.43,0,0,0,0.1,10000,Nivel de precio,0.0,37.6,Estable
general_manufacturing,hedged_10pct_spot,BOTIFLACA 138,36,39.42,48.18,52.23,0,0,0,0.1,10000,Nivel de precio,0.0,37.62,Estable
general_manufacturing,hedged_10pct_spot,MOLLENDO 138,36,39.31,49.8,53.59,0,0,0,0.1,10000,Nivel de precio,0.0,38.18,Estable
general_manufacturing,hedged_10pct_spot,LA NIÑA 220,36,39.31,48.46,50.8,0,0,0,0.1,10000,Nivel de precio,0.0,37.43,Estable
general_manufacturing,hedged_10pct_spot,CHILINA 33,36,39.25,49.53,51.99,0,0,0,0.1,10000,Nivel de precio,0.0,37.84,Estable
general_manufacturing,hedged_10pct_spot,ARICOTA 66,36,39.22,47.71,51.99,0,0,0,0.1,10000,Nivel de precio,0.0,37.38,Estable
general_manufacturing,hedged_10pct_spot,CACLIC 220,36,39.21,48.51,51.03,0,0,0,0.1,10000,Nivel de precio,0.0,37.43,Estable
general_manufacturing,hedged_10pct_spot,PUERTO MALDONADO 138,36,39.2,51.16,56.49,0,0,0,0.1,10000,Nivel de precio,0.0,38.9,Estable
general_manufacturing,hedged_10pct_spot,AZANGARO 138,36,39.04,49.93,53.33,0,0,0,0.1,10000,Nivel de precio,0.0,38.05,Estable
general_manufacturing,hedged_10pct_spot,PUCALLPA 60,36,38.79,48.01,53.93,0,0,0,0.1,10000,Nivel de precio,0.0,37.55,Estable
general_manufacturing,hedged_10pct_spot,CT PLANTA PUCALLPA 60,36,38.74,47.96,53.8,0,0,0,0.1,10000,Nivel de precio,0.0,37.49,Estable
general_manufacturing,hedged_10pct_spot,ARICOTA1 66,36,38.66,47.14,51.01,0,0,0,0.1,10000,Nivel de precio,0.0,36.83,Variable
general_manufacturing,hedged_10pct_spot,LOS HEROES 66,36,38.63,46.72,51.02,0,0,0,0.1,10000,Nivel de precio,0.0,36.72,Variable
general_manufacturing,hedged_10pct_spot,GUADALUPE 220,36,38.58,47.25,50.11,0,0,0,0.1,10000,Nivel de precio,0.0,36.69,Estable
general_manufacturing,hedged_10pct_spot,CHILINA 138,36,38.53,47.51,51.83,0,0,0,0.1,10000,Nivel de precio,0.0,36.99,Variable
general_manufacturing,hedged_10pct_spot,COMBAPATA 138,36,38.45,48.88,51.28,0,0,0,0.1,10000,Nivel de precio,0.0,37.22,Estable
general_manufacturing,hedged_10pct_spot,REPARTICIÓN 138,36,38.42,48.35,52.49,0,0,0,0.1,10000,Nivel de precio,0.0,37.25,Estable
general_manufacturing,hedged_10pct_spot,CUTERVO 138,36,38.39,48.24,50.28,0,0,0,0.1,10000,Nivel de precio,0.0,36.88,Estable
general_manufacturing,hedged_10pct_spot,PUCALLPA 138,36,38.29,47.09,53.24,0,0,0,0.1,10000,Nivel de precio,0.0,36.99,Estable
general_manufacturing,hedged_10pct_spot,LOS HEROES 220,36,38.09,45.56,50.31,0,0,0,0.1,10000,Nivel de precio,0.0,36.08,Variable
general_manufacturing,hedged_10pct_spot,CERRO VERDE 138,36,37.79,46.53,50.5,0,0,0,0.1,10000,Nivel de precio,0.0,36.22,Variable
general_manufacturing,hedged_10pct_spot,AGROLMOS 60,6,37.57,46.92,49.41,0,0,0,0.1,10000,Nivel de precio,0.0,36.05,Variable
general_manufacturing,hedged_10pct_spot,MOQUEGUA 138,36,37.32,45.08,49.47,0,0,0,0.1,10000,Nivel de precio,0.0,35.49,Variable
general_manufacturing,hedged_10pct_spot,PLANTA SAN JACINTO 13.8,36,37.25,46.37,49.29,0,0,0,0.1,10000,Nivel de precio,0.0,35.75,Variable
general_manufacturing,hedged_10pct_spot,CAJAMARCA 220,36,37.09,46.5,49.07,0,0,0,0.1,10000,Nivel de precio,0.0,35.68,Variable
general_manufacturing,hedged_10pct_spot,SANTUARIO 138,36,37.05,46.22,50.47,0,0,0,0.1,10000,Nivel de precio,0.0,35.8,Variable
general_manufacturing,hedged_10pct_spot,MOQUEGUA 220,36,36.97,45.02,48.93,0,0,0,0.1,10000,Nivel de precio,0.0,35.23,Variable
general_manufacturing,hedged_10pct_spot,SOCABAYA 138,36,36.81,45.83,49.83,0,0,0,0.1,10000,Nivel de precio,0.0,35.5,Variable
general_manufacturing,hedged_10pct_spot,TRUJILLO 220,36,36.7,45.96,49.5,0,0,0,0.1,10000,Nivel de precio,0.0,35.43,Variable
general_manufacturing,hedged_10pct_spot,ILO2 220,36,36.67,44.83,48.65,0,0,0,0.1,10000,Nivel de precio,0.0,35.01,Variable
general_manufacturing,hedged_10pct_spot,CHARCANI VI 33,36,36.46,44.64,47.14,0,0,0,0.1,10000,Nivel de precio,0.0,34.64,Variable
general_manufacturing,hedged_10pct_spot,SOCABAYA 220,36,36.42,45.22,49.09,0,0,0,0.1,10000,Nivel de precio,0.0,35.06,Variable
general_manufacturing,hedged_10pct_spot,CARHUAQUERO 220,36,36.32,46.87,48.85,0,0,0,0.1,10000,Nivel de precio,0.0,35.39,Variable
general_manufacturing,hedged_10pct_spot,MONTALVO 220,36,36.03,43.85,48.43,0,0,0,0.1,10000,Nivel de precio,0.0,34.44,Variable
general_manufacturing,hedged_10pct_spot,HUALLIN60,21,35.86,47.95,51.42,0,0,0,0.1,10000,Nivel de precio,0.0,35.84,Sensible
general_manufacturing,hedged_10pct_spot,AUCAYACU 138,36,35.62,45.85,52.13,0,0,0,0.1,10000,Nivel de precio,0.0,35.31,Variable
general_manufacturing,hedged_10pct_spot,S.E. ILO4 500,36,35.36,43.33,47.15,0,0,0,0.1,10000,Nivel de precio,0.0,33.82,Variable
general_manufacturing,hedged_10pct_spot,BIOENERGIA 13.8,36,35.24,46.43,55.67,0,0,0,0.1,10000,Nivel de precio,0.0,35.82,Variable
general_manufacturing,hedged_10pct_spot,RUBI 220,33,35.02,43.37,48.19,0,0,0,0.1,10000,Volatilidad,0.0,33.83,Variable
general_manufacturing,hedged_10pct_spot,CHIMBOTE1 138,36,34.97,45.06,48.71,0,0,0,0.1,10000,Nivel de precio,0.0,34.31,Variable
general_manufacturing,hedged_10pct_spot,CHAPARRAL 138,18,34.91,43.25,44.96,0,0,0,0.1,10000,Volatilidad,0.0,33.27,Variable
general_manufacturing,hedged_10pct_spot,DUNA HUAMBOS 34.5,31,34.85,46.88,49.44,0,0,0,0.1,10000,Nivel de precio,0.0,34.82,Variable
general_manufacturing,hedged_10pct_spot,SAN JOSE 500,36,34.79,42.77,46.52,0,0,0,0.1,10000,Nivel de precio,0.0,33.33,Variable
general_manufacturing,hedged_10pct_spot,PUERTO BRAVO 500,36,34.67,42.76,46.09,0,0,0,0.1,10000,Nivel de precio,0.0,33.21,Variable
general_manufacturing,hedged_10pct_spot,PUERTO BRAVO 18,36,34.56,42.72,45.96,0,0,0,0.1,10000,Nivel de precio,0.0,33.13,Variable
general_manufacturing,hedged_10pct_spot,LA RAMADA 220,36,34.54,45.17,47.81,0,0,0,0.1,10000,Nivel de precio,0.0,34.0,Variable
general_manufacturing,hedged_10pct_spot,CHIMBOTE1 220,36,34.37,44.8,48.97,0,0,0,0.1,10000,Nivel de precio,0.0,34.02,Variable
general_manufacturing,hedged_10pct_spot,CARHUAQUERO 10_S,24,33.99,46.05,49.23,0,0,0,0.1,10000,Nivel de precio,0.0,34.19,Variable
general_manufacturing,hedged_10pct_spot,QUENCORO 138,36,33.94,44.65,48.77,0,0,0,0.1,10000,Nivel de precio,0.0,33.75,Variable
general_manufacturing,hedged_10pct_spot,CHARCANI I 33,36,33.85,43.05,46.08,0,0,0,0.1,10000,Nivel de precio,0.0,32.91,Variable
general_manufacturing,hedged_10pct_spot,DOLORESPATA 138,36,33.74,44.37,48.63,0,0,0,0.1,10000,Nivel de precio,0.0,33.57,Variable
general_manufacturing,hedged_10pct_spot,QUITARACSA 220,36,33.08,44.15,47.14,0,0,0,0.1,10000,Nivel de precio,0.0,33.0,Variable
general_manufacturing,hedged_10pct_spot,MAZUCO138,36,32.99,47.69,54.16,0,0,0,0.1,10000,Volatilidad,0.0,34.89,Variable
general_manufacturing,hedged_10pct_spot,CACHIMAYO 138,36,32.65,43.37,48.14,0,0,0,0.1,10000,Nivel de precio,0.0,32.76,Variable
general_manufacturing,hedged_10pct_spot,ZAÑA 60,36,32.36,42.97,51.6,0,0,0,0.1,10000,Nivel de precio,0.0,33.05,Variable
general_manufacturing,hedged_10pct_spot,SAN NICOLAS 13.8,36,32.33,40.49,52.62,0,0,0,0.1,10000,Prima de estrés,0.0,32.56,Variable
general_manufacturing,hedged_10pct_spot,AGUAYTIA 138,36,31.96,44.48,47.45,0,0,0,0.1,10000,Nivel de precio,0.0,32.62,Variable
general_manufacturing,hedged_10pct_spot,TINGO MARIA 138,36,31.85,43.52,46.33,0,0,0,0.1,10000,Nivel de precio,0.0,32.16,Variable
general_manufacturing,hedged_10pct_spot,AGUAYTIA 22.9,36,31.61,44.35,46.94,0,0,0,0.1,10000,Nivel de precio,0.0,32.35,Variable
general_manufacturing,hedged_10pct_spot,PURMACANA 20,36,31.48,42.67,48.36,0,0,0,0.1,10000,Nivel de precio,0.0,32.09,Variable
general_manufacturing,hedged_10pct_spot,AGUAYTIA 220,36,31.35,44.2,46.82,0,0,0,0.1,10000,Nivel de precio,0.0,32.18,Variable
general_manufacturing,hedged_10pct_spot,SAN MARTIN 220,9,31.33,36.16,38.19,0,0,0,0.1,10000,Volatilidad,0.0,28.87,Variable
general_manufacturing,hedged_10pct_spot,PAQUILLUSI 220,9,30.8,38.4,44.39,0,0,0,0.1,10000,Volatilidad,0.0,30.12,Variable
general_manufacturing,hedged_10pct_spot,HUALLANCA 138,36,30.76,43.2,46.51,0,0,0,0.1,10000,Nivel de precio,0.0,31.62,Variable
general_manufacturing,hedged_10pct_spot,CHARCANI IV 33,36,30.74,42.0,45.05,0,0,0,0.1,10000,Ventanas críticas,0.0,31.09,Variable
general_manufacturing,hedged_10pct_spot,COTARUSE 220,36,30.47,40.11,46.9,0,0,0,0.1,10000,Ventanas críticas,0.0,30.77,Variable
general_manufacturing,hedged_10pct_spot,HUANUCO 138,36,30.06,40.76,45.0,0,0,0,0.1,10000,Nivel de precio,0.0,30.47,Variable
general_manufacturing,hedged_10pct_spot,PIEDRA BLANCA 34.5,36,29.31,40.03,45.12,0,0,0,0.1,10000,Nivel de precio,0.0,29.97,Variable
general_manufacturing,hedged_10pct_spot,TUPURI 22.9,36,29.22,44.96,51.77,0,0,0,0.1,10000,Ventanas críticas,0.0,32.15,Variable
general_manufacturing,hedged_10pct_spot,SAN GABAN 138,36,29.18,44.39,50.83,0,0,0,0.1,10000,Ventanas críticas,0.0,31.85,Variable
general_manufacturing,hedged_10pct_spot,SUNNY 220,4,29.08,34.38,35.05,0,0,0,0.1,10000,Volatilidad,0.0,26.94,Variable
general_manufacturing,hedged_10pct_spot,PARAMONGA NUEVA 220,36,28.79,37.32,47.58,0,0,0,0.1,10000,Ventanas críticas,0.0,29.42,Variable
general_manufacturing,hedged_10pct_spot,VIZCARRA 220,36,28.67,39.6,46.9,0,0,0,0.1,10000,Ventanas críticas,0.0,29.84,Variable
general_manufacturing,hedged_10pct_spot,PARAMONGA NUEVA 138,36,28.58,37.07,47.83,0,0,0,0.1,10000,Ventanas críticas,0.0,29.3,Variable
general_manufacturing,hedged_10pct_spot,PARAMONGA EXISTENTE 138,36,28.44,37.17,47.85,0,0,0,0.1,10000,Ventanas críticas,0.0,29.27,Variable
general_manufacturing,hedged_10pct_spot,OQUENDO 60,36,28.34,36.15,46.41,0,0,0,0.1,10000,Ventanas críticas,0.0,28.75,Variable
general_manufacturing,hedged_10pct_spot,MEDIO MUNDO 220,36,28.17,36.35,48.09,0,0,0,0.1,10000,Ventanas críticas,0.0,28.98,Variable
general_manufacturing,hedged_10pct_spot,PACHACHACA50,36,27.71,36.7,41.02,0,0,0,0.1,10000,Ventanas críticas,0.0,27.8,Variable
general_manufacturing,hedged_10pct_spot,SANTIAGO DE CAO 138,1,27.22,27.22,27.22,0,0,0,0.1,10000,Prima de estrés,0.0,23.14,Sensible
general_manufacturing,hedged_10pct_spot,MARCONA 220,36,27.01,34.47,41.78,0,0,0,0.1,10000,Ventanas críticas,0.0,27.04,Variable
general_manufacturing,hedged_10pct_spot,POROMA 220,36,26.97,33.91,41.42,0,0,0,0.1,10000,Ventanas críticas,0.0,26.83,Variable
general_manufacturing,hedged_10pct_spot,LOMERA 220,36,26.54,33.51,43.33,0,0,0,0.1,10000,Ventanas críticas,0.0,26.82,Variable
general_manufacturing,hedged_10pct_spot,HUACHO 220,36,26.39,34.96,41.45,0,0,0,0.1,10000,Ventanas críticas,0.0,26.83,Variable
general_manufacturing,hedged_10pct_spot,SANTA TERESA 220,36,25.79,37.25,45.02,0,0,0,0.1,10000,Ventanas críticas,0.0,27.67,Variable
general_manufacturing,hedged_10pct_spot,CHAVARRIA 220,36,25.65,31.15,45.49,0,0,0,0.1,10000,Ventanas críticas,0.0,26.15,Variable
general_manufacturing,hedged_10pct_spot,ZAPALLAL 220,36,25.6,31.21,44.92,0,0,0,0.1,10000,Ventanas críticas,0.0,26.06,Variable
general_manufacturing,hedged_10pct_spot,MARCONA 60,27,25.38,31.34,35.84,0,0,2,0.1,10000,Ventanas críticas,0.0,24.63,Variable
general_manufacturing,hedged_10pct_spot,VENTANILLA 220,36,25.29,30.68,45.03,0,0,0,0.1,10000,Ventanas críticas,0.0,25.8,Variable
general_manufacturing,hedged_10pct_spot,CARABAYLLO 220,36,25.27,30.95,44.69,0,0,0,0.1,10000,Ventanas críticas,0.0,25.81,Variable
general_manufacturing,hedged_10pct_spot,ICA 220,36,24.89,32.41,42.89,0,0,0,0.1,10000,Ventanas críticas,0.0,25.74,Variable
general_manufacturing,hedged_10pct_spot,INDEPENDENCIA 60,36,24.68,30.38,43.24,0,0,0,0.1,10000,Ventanas críticas,0.0,25.19,Variable
general_manufacturing,hedged_10pct_spot,CT PISCO 60,36,24.67,30.38,43.24,0,0,0,0.1,10000,Ventanas críticas,0.0,25.18,Variable
general_manufacturing,hedged_10pct_spot,INDUSTRIALES 220,36,24.58,30.34,41.71,0,0,0,0.1,10000,Ventanas críticas,0.0,24.9,Variable
general_manufacturing,hedged_10pct_spot,FLAMENCO 220,26,24.55,30.46,35.07,0,0,0,0.1,10000,Ventanas críticas,0.0,23.92,Variable
